"Item Type","Product ID","Product SKU"
"  Rule",326715,1-44397
"  Rule",326716,1-44399
"  Rule",326717,1-44400
"  Rule",326718,1-44401
"  Rule",326720,1-44436
Product,175319,2-27730
Product,175320,2-54060
Product,175321,2-54061
Product,175322,2-27726
Product,175323,2-27729
Product,175324,2-47763
Product,175325,2-09936
Product,175326,2-09934
Product,175327,2-09935
Product,175328,2-54065
Product,175329,2-47801
Product,175330,2-54066
Product,175331,0-09924
"  SKU",216039,1-09924
"  SKU",216040,1-09925
"  SKU",216041,1-09926
"  SKU",216042,1-09927
"  SKU",216043,1-14167
"  SKU",216044,1-54067
"  Rule",326721,1-09924
"  Rule",326722,1-09925
"  Rule",326723,1-09926
"  Rule",326724,1-09927
"  Rule",326725,1-14167
"  Rule",326726,1-54067
Product,175332,0-09928
"  SKU",216045,1-09928
"  SKU",216046,1-09929
"  SKU",216047,1-09930
"  SKU",216048,1-14168
"  SKU",216049,1-14169
"  Rule",326727,1-09928
"  Rule",326728,1-09929
"  Rule",326729,1-09930
"  Rule",326730,1-14168
"  Rule",326731,1-14169
Product,175333,2-54063
Product,175334,2-54064
Product,175335,2-09933
Product,175336,2-09932
Product,175337,2-09931
Product,175338,0-28259
"  SKU",216050,1-28259
"  SKU",216051,1-28265
"  SKU",216052,1-44450
"  SKU",216053,1-44464
"  Rule",326732,1-28259
"  Rule",326734,1-44450
"  Rule",326735,1-44464
Product,175339,2-09937
Product,175340,2-09938
Product,175341,2-09939
Product,175342,2-48205
Product,175343,2-44269
Product,175344,2-44398
Product,175345,2-05896
Product,175346,2-30916
Product,175347,2-00611
Product,175348,2-28273
Product,175349,0-10963
"  SKU",216054,1-10963
"  SKU",216055,1-10964
"  SKU",216056,1-10965
"  SKU",216057,1-12602
"  SKU",216058,1-12603
"  SKU",216059,1-14172
"  Rule",326736,1-10963
"  Rule",326737,1-10964
"  Rule",326738,1-10965
"  Rule",326739,1-12602
"  Rule",326740,1-12603
"  Rule",326741,1-14172
Product,175350,0-31031
"  SKU",216060,1-31031
"  SKU",216061,1-31032
"  SKU",216062,1-31033
"  SKU",216063,1-31034
"  SKU",216064,1-31274
"  Rule",326742,1-31031
"  Rule",326743,1-31032
"  Rule",326744,1-31033
"  Rule",326745,1-31034
"  Rule",326746,1-31274
Product,175351,0-29648
"  SKU",216065,1-29648
"  SKU",216066,1-29649
"  SKU",216067,1-29650
"  SKU",216068,1-29651
"  Rule",326747,1-29648
"  Rule",326748,1-29649
"  Rule",326749,1-29650
"  Rule",326750,1-29651
Product,175352,2-25197
Product,175353,0-15618
"  SKU",216069,1-15618
"  SKU",216070,1-15621
"  SKU",216071,1-15622
"  Rule",326751,1-15618
"  Rule",326752,1-15621
"  Rule",326753,1-15622
Product,175354,2-11831
Product,175355,2-11835
Product,175356,2-11834
Product,175357,2-11832
Product,175358,2-11833
Product,175359,2-11829
Product,175360,2-11830
Product,175361,0-00469
"  SKU",216072,1-00469
"  SKU",216073,1-00471
"  SKU",216074,1-00472
"  Rule",326754,1-00469
"  Rule",326755,1-00471
"  Rule",326756,1-00472
Product,175362,0-49155
"  SKU",216075,1-49155
"  SKU",216076,1-49156
"  SKU",216077,1-49157
"  Rule",326757,1-49155
"  Rule",326758,1-49156
"  Rule",326759,1-49157
Product,175363,2-13824
Product,175364,0-13828
"  SKU",216078,1-13828
"  SKU",216079,1-14352
"  SKU",216080,1-14353
"  Rule",326760,1-13828
"  Rule",326761,1-14352
"  Rule",326762,1-14353
Product,175365,2-17015
Product,175366,2-19820
Product,175367,0-19818
"  SKU",216081,1-19818
"  SKU",216082,1-19819
"  Rule",326763,1-19818
"  Rule",326764,1-19819
Product,175368,0-23100
"  SKU",216083,1-23100
"  SKU",216084,1-23101
"  Rule",326765,1-23100
"  Rule",326766,1-23101
Product,175369,2-02093
Product,175370,0-00511
"  SKU",216085,1-00511
"  SKU",216086,1-00515
"  SKU",216087,1-00522
"  Rule",326767,1-00511
"  Rule",326768,1-00515
"  Rule",326769,1-00522
Product,175371,0-00562
"  SKU",216088,1-00562
"  SKU",216089,1-00563
"  SKU",216090,1-00567
"  Rule",326770,1-00562
"  Rule",326771,1-00563
"  Rule",326772,1-00567
Product,175372,0-09267
"  SKU",216091,1-09267
"  SKU",216092,1-09268
"  SKU",216093,1-09269
"  SKU",216094,1-09270
"  SKU",216095,1-09271
"  SKU",216096,1-09272
"  SKU",216097,1-09273
"  Rule",326773,1-09267
"  Rule",326774,1-09268
"  Rule",326775,1-09269
"  Rule",326776,1-09270
"  Rule",326777,1-09271
"  Rule",326778,1-09272
"  Rule",326779,1-09273
Product,175373,0-25186
"  SKU",216098,1-25186
"  SKU",216099,1-25187
"  Rule",326780,1-25186
"  Rule",326781,1-25187
Product,175374,0-31500
"  SKU",216100,1-31500
"  SKU",216101,1-31501
"  SKU",216102,1-31503
"  SKU",216103,1-31539
"  SKU",216104,1-31540
"  Rule",326782,1-31500
"  Rule",326783,1-31501
"  Rule",326784,1-31503
"  Rule",326785,1-31539
"  Rule",326786,1-31540
Product,175375,0-05732
"  SKU",216105,1-05732
"  SKU",216106,1-05735
"  SKU",216107,1-05736
"  SKU",216108,1-05737
"  Rule",326787,1-05732
"  Rule",326788,1-05735
"  Rule",326789,1-05736
"  Rule",326790,1-05737
Product,175376,0-22758
"  SKU",216109,1-22758
"  SKU",216110,1-22759
"  SKU",216111,1-22764
"  SKU",216112,1-22766
"  SKU",216113,1-22767
"  SKU",216114,1-22768
"  SKU",216115,1-22769
"  Rule",326791,1-22758
"  Rule",326792,1-22759
"  Rule",326793,1-22764
"  Rule",326794,1-22766
"  Rule",326795,1-22767
"  Rule",326796,1-22768
"  Rule",326797,1-22769
Product,175377,0-50520
"  SKU",216116,1-50520
"  SKU",216117,1-50521
"  SKU",216118,1-50527
"  Rule",326798,1-50520
"  Rule",326799,1-50521
"  Rule",326800,1-50527
Product,175378,0-14302
"  SKU",216119,1-14302
"  SKU",216120,1-14303
"  SKU",216121,1-14304
"  Rule",326801,1-14302
"  Rule",326802,1-14303
"  Rule",326803,1-14304
Product,175379,0-06607
"  SKU",216122,1-06607
"  SKU",216123,1-06609
"  SKU",216124,1-06610
"  Rule",326804,1-06607
"  Rule",326805,1-06609
"  Rule",326806,1-06610
Product,175380,0-10879
"  SKU",216125,1-10879
"  SKU",216126,1-10880
"  SKU",216127,1-10881
"  SKU",216128,1-10882
"  SKU",216129,1-10883
"  Rule",326807,1-10879
"  Rule",326808,1-10880
"  Rule",326809,1-10881
"  Rule",326810,1-10882
"  Rule",326811,1-10883
Product,175381,2-18632
Product,175382,0-12297
"  SKU",216130,1-12297
"  SKU",216131,1-12298
"  SKU",216132,1-12299
"  SKU",216133,1-12300
"  SKU",216134,1-12301
"  Rule",326812,1-12297
"  Rule",326813,1-12298
"  Rule",326814,1-12299
"  Rule",326815,1-12300
"  Rule",326816,1-12301
Product,175383,0-02475
"  SKU",216135,1-02475
"  SKU",216136,1-02478
"  Rule",326817,1-02475
"  Rule",326818,1-02478
Product,175384,2-30283
Product,175385,2-30306
Product,175386,2-05978
Product,175387,2-03378
Product,175388,2-65258
Product,175389,2-16166
Product,175390,0-18633
"  SKU",216137,1-18633
"  SKU",216138,1-18634
"  SKU",216139,1-18635
"  Rule",326819,1-18633
"  Rule",326820,1-18634
"  Rule",326821,1-18635
Product,175391,2-05779
Product,175392,0-03078
"  SKU",216140,1-03078
"  SKU",216141,1-03079
"  SKU",216142,1-03080
"  Rule",326822,1-03078
"  Rule",326823,1-03079
"  Rule",326824,1-03080
Product,175393,0-03076
"  SKU",216143,1-03076
"  SKU",216144,1-03077
"  Rule",326825,1-03076
"  Rule",326826,1-03077
Product,175394,0-07235
"  SKU",216145,1-07235
"  SKU",216146,1-07236
"  Rule",326827,1-07235
"  Rule",326828,1-07236
Product,175395,0-14048
"  SKU",216147,1-14048
"  SKU",216148,1-14049
"  SKU",216149,1-14050
"  Rule",326829,1-14048
"  Rule",326830,1-14049
"  Rule",326831,1-14050
Product,175396,0-13209
"  SKU",216150,1-13209
"  SKU",216151,1-13211
"  SKU",216152,1-13213
"  Rule",326832,1-13209
"  Rule",326833,1-13211
"  Rule",326834,1-13213
Product,175397,2-38687
Product,175398,2-26137
Product,175399,2-38688
Product,175400,0-12008
"  SKU",216153,1-12008
"  SKU",216154,1-12012
"  SKU",216155,1-12013
"  Rule",326835,1-12008
"  Rule",326836,1-12012
"  Rule",326837,1-12013
Product,175401,2-51983
Product,175402,0-50483
"  SKU",216156,1-50483
"  SKU",216157,1-50496
"  SKU",216158,1-50500
"  Rule",326838,1-50483
"  Rule",326839,1-50496
"  Rule",326840,1-50500
Product,175403,0-50442
"  SKU",216159,1-50442
"  SKU",216160,1-50443
"  SKU",216161,1-50446
"  Rule",326841,1-50442
"  Rule",326842,1-50443
"  Rule",326843,1-50446
Product,175404,0-07361
"  SKU",216162,1-07361
"  SKU",216163,1-07362
"  SKU",216164,1-07363
"  Rule",326844,1-07361
"  Rule",326845,1-07362
"  Rule",326846,1-07363
Product,175405,0-07423
"  SKU",216165,1-07423
"  SKU",216166,1-07424
"  SKU",216167,1-07425
"  Rule",326847,1-07423
"  Rule",326848,1-07424
"  Rule",326849,1-07425
Product,175406,0-09236
"  SKU",216168,1-09236
"  SKU",216169,1-09237
"  SKU",216170,1-09238
"  SKU",216171,1-09239
"  SKU",216172,1-09240
"  Rule",326850,1-09236
"  Rule",326851,1-09237
"  Rule",326852,1-09238
"  Rule",326853,1-09239
"  Rule",326854,1-09240
Product,175407,0-31484
"  SKU",216173,1-31484
"  SKU",216174,1-31485
"  SKU",216175,1-31486
"  SKU",216176,1-31724
"  SKU",216177,1-31725
"  Rule",326855,1-31484
"  Rule",326856,1-31485
"  Rule",326857,1-31486
"  Rule",326858,1-31724
"  Rule",326859,1-31725
Product,175408,0-08630
"  SKU",216178,1-08630
"  SKU",216179,1-08631
"  SKU",216180,1-08632
"  Rule",326860,1-08630
"  Rule",326861,1-08631
"  Rule",326862,1-08632
Product,175409,0-66145
"  SKU",216181,1-66145
"  SKU",216182,1-66146
"  SKU",216183,1-66147
"  Rule",326863,1-66145
"  Rule",326864,1-66146
"  Rule",326865,1-66147
Product,175410,0-14108
"  SKU",216184,1-14108
"  SKU",216185,1-14109
"  Rule",326866,1-14108
"  Rule",326867,1-14109
Product,175411,0-49343
"  SKU",216186,1-49343
"  SKU",216187,1-49358
"  SKU",216188,1-49359
"  SKU",216189,1-51817
"  SKU",216190,1-51818
"  SKU",216191,1-51819
"  SKU",216192,1-51835
"  SKU",216193,1-51836
"  SKU",216194,1-51878
"  SKU",216195,1-51889
"  SKU",216196,1-51890
"  SKU",216197,1-52370
"  SKU",216198,1-52371
"  SKU",216199,1-54373
"  Rule",326868,1-49343
"  Rule",326869,1-49358
"  Rule",326870,1-49359
"  Rule",326871,1-51817
"  Rule",326872,1-51818
"  Rule",326873,1-51819
"  Rule",326874,1-51835
"  Rule",326875,1-51836
"  Rule",326876,1-51878
"  Rule",326877,1-51889
"  Rule",326878,1-51890
"  Rule",326879,1-52370
"  Rule",326880,1-52371
"  Rule",326881,1-54373
Product,175412,2-32686
Product,175413,2-32687
Product,175414,2-38689
Product,175415,2-38690
Product,175416,2-06215
Product,175417,0-26109
"  SKU",216200,1-26109
"  SKU",216201,1-26112
"  Rule",326882,1-26109
"  Rule",326883,1-26112
Product,175418,2-06214
Product,175419,0-26108
"  SKU",216202,1-26108
"  SKU",216203,1-26111
"  Rule",326884,1-26108
"  Rule",326885,1-26111
Product,175420,2-26106
Product,175421,2-32678
Product,175422,2-16023
Product,175423,2-26113
Product,175424,2-06216
Product,175425,2-38692
Product,175426,2-26104
Product,175427,2-38693
Product,175428,2-38695
Product,175429,2-26105
Product,175430,0-32679
"  SKU",216204,1-32679
"  SKU",216205,1-32683
"  Rule",326886,1-32679
"  Rule",326887,1-32683
Product,175431,2-06219
Product,175432,2-06220
Product,175433,2-32684
Product,175434,2-32685
Product,175435,2-06218
Product,175436,2-06217
Product,175437,2-38696
Product,175438,2-38697
Product,175439,0-26107
"  SKU",216206,1-26107
"  SKU",216207,1-26110
"  Rule",326888,1-26107
"  Rule",326889,1-26110
Product,175440,0-31244
"  SKU",216208,1-31244
"  SKU",216209,1-31245
"  SKU",216210,1-31246
"  SKU",216211,1-31247
"  SKU",216212,1-31248
"  Rule",326890,1-31244
"  Rule",326891,1-31245
"  Rule",326892,1-31246
"  Rule",326893,1-31247
"  Rule",326894,1-31248
Product,175441,0-08992
"  SKU",216213,1-08992
"  SKU",216214,1-08993
"  SKU",216215,1-12750
"  SKU",216216,1-12932
"  Rule",326895,1-08992
"  Rule",326896,1-08993
"  Rule",326897,1-12750
"  Rule",326898,1-12932
Product,175442,0-31105
"  SKU",216217,1-31105
"  SKU",216218,1-31106
"  Rule",326899,1-31105
"  Rule",326900,1-31106
Product,175443,0-53661
"  SKU",216219,1-53661
"  SKU",216220,1-53662
"  SKU",216221,1-53663
"  Rule",326901,1-53661
"  Rule",326902,1-53662
"  Rule",326903,1-53663
Product,175444,0-28652
"  SKU",216222,1-28652
"  SKU",216223,1-28655
"  Rule",326904,1-28652
"  Rule",326905,1-28655
Product,175445,0-06665
"  SKU",216224,1-06665
"  SKU",216225,1-06666
"  SKU",216226,1-06667
"  Rule",326906,1-06665
"  Rule",326907,1-06666
"  Rule",326908,1-06667
Product,175446,0-01148
"  SKU",216227,1-01148
"  SKU",216228,1-01157
"  SKU",216229,1-01166
"  Rule",326909,1-01148
"  Rule",326910,1-01157
"  Rule",326911,1-01166
Product,175447,0-17514
"  SKU",216230,1-17514
"  SKU",216231,1-17515
"  SKU",216232,1-17516
"  SKU",216233,1-17517
"  Rule",326912,1-17514
"  Rule",326913,1-17515
"  Rule",326914,1-17516
"  Rule",326915,1-17517
Product,175448,2-10793
Product,175449,2-15132
Product,175450,0-09964
"  SKU",216234,1-09964
"  SKU",216235,1-09965
"  SKU",216236,1-09966
"  Rule",326916,1-09964
"  Rule",326917,1-09965
"  Rule",326918,1-09966
Product,175451,0-17169
"  SKU",216237,1-17169
"  SKU",216238,1-17170
"  SKU",216239,1-17171
"  SKU",216240,1-17172
"  SKU",216241,1-17240
"  SKU",216242,1-17241
"  SKU",216243,1-17244
"  SKU",216244,1-17245
"  SKU",216245,1-17260
"  SKU",216246,1-17269
"  SKU",216247,1-17684
"  SKU",216248,1-17685
"  SKU",216249,1-17686
"  SKU",216250,1-17874
"  SKU",216251,1-17879
"  Rule",326919,1-17169
"  Rule",326920,1-17170
"  Rule",326921,1-17171
"  Rule",326922,1-17172
"  Rule",326923,1-17240
"  Rule",326924,1-17241
"  Rule",326925,1-17244
"  Rule",326926,1-17245
"  Rule",326927,1-17260
"  Rule",326928,1-17269
"  Rule",326929,1-17684
"  Rule",326930,1-17685
"  Rule",326931,1-17686
"  Rule",326932,1-17874
"  Rule",326933,1-17879
Product,175452,2-00110
Product,175453,0-14031
"  SKU",216252,1-14031
"  SKU",216253,1-14032
"  SKU",216254,1-14033
"  SKU",216255,1-14034
"  SKU",216256,1-14035
"  Rule",326934,1-14031
"  Rule",326935,1-14032
"  Rule",326936,1-14033
"  Rule",326937,1-14034
"  Rule",326938,1-14035
Product,175454,0-00001
"  SKU",216257,1-00001
"  SKU",216258,1-00011
"  SKU",216259,1-00014
"  Rule",326939,1-00001
"  Rule",326940,1-00011
"  Rule",326941,1-00014
Product,175455,2-21068
Product,175456,0-20385
"  SKU",216260,1-20385
"  SKU",216261,1-20386
"  SKU",216262,1-20400
"  SKU",216263,1-20402
"  SKU",216264,1-20403
"  Rule",326942,1-20385
"  Rule",326943,1-20386
"  Rule",326944,1-20400
"  Rule",326945,1-20402
"  Rule",326946,1-20403
Product,175457,0-00104
"  SKU",216265,1-00104
"  SKU",216266,1-00105
"  SKU",216267,1-00126
"  SKU",216268,1-03721
"  SKU",216269,1-12275
"  SKU",216270,1-13670
"  Rule",326947,1-00104
"  Rule",326948,1-00105
"  Rule",326949,1-00126
"  Rule",326950,1-03721
"  Rule",326951,1-12275
"  Rule",326952,1-13670
Product,175458,0-00032
"  SKU",216271,1-00032
"  SKU",216272,1-00099
"  SKU",216273,1-00101
"  SKU",216274,1-00102
"  SKU",216275,1-00103
"  Rule",326953,1-00032
"  Rule",326954,1-00099
"  Rule",326955,1-00101
"  Rule",326956,1-00102
"  Rule",326957,1-00103
Product,175459,0-00022
"  SKU",216276,1-00022
"  SKU",216277,1-00023
"  SKU",216278,1-00030
"  SKU",216279,1-03691
"  SKU",216280,1-03720
"  SKU",216281,1-05847
"  Rule",326958,1-00022
"  Rule",326959,1-00023
"  Rule",326960,1-00030
"  Rule",326961,1-03691
"  Rule",326962,1-03720
"  Rule",326963,1-05847
Product,175460,0-20374
"  SKU",216282,1-20374
"  SKU",216283,1-20382
"  SKU",216284,1-20383
"  SKU",216285,1-20384
"  Rule",326964,1-20374
"  Rule",326965,1-20382
"  Rule",326966,1-20383
"  Rule",326967,1-20384
Product,175461,2-25931
Product,175462,2-09626
Product,175463,0-18743
"  SKU",216286,1-18743
"  SKU",216287,1-18744
"  SKU",216288,1-18745
"  Rule",326968,1-18743
"  Rule",326969,1-18744
"  Rule",326970,1-18745
Product,175464,0-19236
"  SKU",216289,1-19236
"  SKU",216290,1-19237
"  SKU",216291,1-19238
"  Rule",326971,1-19236
"  Rule",326972,1-19237
"  Rule",326973,1-19238
Product,175465,0-09006
"  SKU",216292,1-09006
"  SKU",216293,1-09007
"  SKU",216294,1-09008
"  Rule",326974,1-09006
"  Rule",326975,1-09007
"  Rule",326976,1-09008
Product,175466,0-31120
"  SKU",216295,1-31120
"  SKU",216296,1-31121
"  SKU",216297,1-31122
"  SKU",216298,1-31123
"  SKU",216299,1-31124
"  Rule",326977,1-31120
"  Rule",326978,1-31121
"  Rule",326979,1-31122
"  Rule",326980,1-31123
"  Rule",326981,1-31124
Product,175467,0-18695
"  SKU",216300,1-18695
"  SKU",216301,1-18696
"  SKU",216302,1-18697
"  Rule",326982,1-18695
"  Rule",326983,1-18696
"  Rule",326984,1-18697
Product,175468,0-12715
"  SKU",216303,1-12715
"  SKU",216304,1-12893
"  Rule",326985,1-12715
"  Rule",326986,1-12893
Product,175469,0-31128
"  SKU",216305,1-31128
"  SKU",216306,1-31129
"  Rule",326987,1-31128
"  Rule",326988,1-31129
Product,175470,0-15324
"  SKU",216307,1-15324
"  SKU",216308,1-15325
"  SKU",216309,1-15326
"  SKU",216310,1-15327
"  Rule",326989,1-15324
"  Rule",326990,1-15325
"  Rule",326991,1-15326
"  Rule",326992,1-15327
Product,175471,2-07176
Product,175472,0-53286
"  SKU",216311,1-53286
"  SKU",216312,1-53287
"  SKU",216313,1-53288
"  SKU",216314,1-53289
"  Rule",326993,1-53286
"  Rule",326994,1-53287
"  Rule",326995,1-53288
"  Rule",326996,1-53289
Product,175473,0-22609
"  SKU",216315,1-22609
"  SKU",216316,1-22610
"  SKU",216317,1-22611
"  SKU",216318,1-22612
"  Rule",326997,1-22609
"  Rule",326998,1-22610
"  Rule",326999,1-22611
"  Rule",327000,1-22612
Product,175474,0-06048
"  SKU",216319,1-06048
"  SKU",216320,1-10919
"  Rule",327001,1-06048
"  Rule",327002,1-10919
Product,175475,0-01457
"  SKU",216321,1-01457
"  SKU",216322,1-01458
"  Rule",327003,1-01457
"  Rule",327004,1-01458
Product,175476,0-34376
"  SKU",216323,1-34376
"  SKU",216324,1-34378
"  SKU",216325,1-34379
"  SKU",216326,1-34380
"  Rule",327005,1-34376
"  Rule",327006,1-34378
"  Rule",327007,1-34379
"  Rule",327008,1-34380
Product,175477,0-34723
"  SKU",216327,1-34723
"  SKU",216328,1-34795
"  SKU",216329,1-34796
"  SKU",216330,1-34800
"  SKU",216331,1-34801
"  SKU",216332,1-34802
"  SKU",216333,1-34803
"  Rule",327009,1-34723
"  Rule",327010,1-34795
"  Rule",327011,1-34796
"  Rule",327012,1-34800
"  Rule",327013,1-34801
"  Rule",327014,1-34802
"  Rule",327015,1-34803
Product,175478,2-34830
Product,175479,2-34833
Product,175480,0-34381
"  SKU",216334,1-34381
"  SKU",216335,1-34382
"  SKU",216336,1-34383
"  SKU",216337,1-34384
"  Rule",327016,1-34381
"  Rule",327017,1-34382
"  Rule",327018,1-34383
"  Rule",327019,1-34384
Product,175481,0-19159
"  SKU",216338,1-19159
"  SKU",216339,1-19160
"  SKU",216340,1-19161
"  Rule",327020,1-19159
"  Rule",327021,1-19160
"  Rule",327022,1-19161
Product,175482,0-08633
"  SKU",216341,1-08633
"  SKU",216342,1-08634
"  SKU",216343,1-08635
"  Rule",327023,1-08633
"  Rule",327024,1-08634
"  Rule",327025,1-08635
Product,175483,0-10524
"  SKU",216344,1-10524
"  SKU",216345,1-10525
"  Rule",327026,1-10524
"  Rule",327027,1-10525
Product,175484,2-34388
Product,175485,2-10234
Product,175486,2-10233
Product,175487,2-34809
Product,175488,2-34808
Product,175489,2-34810
Product,175490,0-34344
"  SKU",216346,1-34344
"  SKU",216347,1-34724
"  SKU",216348,1-51971
"  Rule",327028,1-34344
"  Rule",327029,1-34724
"  Rule",327030,1-51971
Product,175491,0-34345
"  SKU",216349,1-34345
"  SKU",216350,1-34346
"  SKU",216351,1-34347
"  SKU",216352,1-34353
"  SKU",216353,1-34354
"  SKU",216354,1-34355
"  Rule",327031,1-34345
"  Rule",327032,1-34346
"  Rule",327033,1-34347
"  Rule",327034,1-34353
"  Rule",327035,1-34354
"  Rule",327036,1-34355
Product,175492,2-35344
Product,175493,0-10239
"  SKU",216355,1-10239
"  SKU",216356,1-10240
"  Rule",327037,1-10239
"  Rule",327038,1-10240
Product,175494,2-10289
Product,175495,2-34391
Product,175496,2-34390
Product,175497,2-10288
Product,175498,0-34981
"  SKU",216357,1-34981
"  SKU",216358,1-34982
"  SKU",216359,1-34983
"  SKU",216360,1-34984
"  SKU",216361,1-34985
"  SKU",216362,1-34993
"  SKU",216363,1-34995
"  Rule",327039,1-34981
"  Rule",327040,1-34982
"  Rule",327041,1-34983
"  Rule",327042,1-34984
"  Rule",327043,1-34985
"  Rule",327044,1-34993
"  Rule",327045,1-34995
Product,175499,0-10236
"  SKU",216364,1-10236
"  SKU",216365,1-10237
"  Rule",327046,1-10236
"  Rule",327047,1-10237
Product,175500,2-10238
Product,175501,0-35288
"  SKU",216366,1-35288
"  SKU",216367,1-35290
"  SKU",216368,1-35328
"  Rule",327048,1-35288
"  Rule",327049,1-35290
"  Rule",327050,1-35328
Product,175502,2-35287
Product,175503,2-10241
Product,175504,2-10242
Product,175505,0-34986
"  SKU",216369,1-34986
"  SKU",216370,1-34987
"  SKU",216371,1-34989
"  SKU",216372,1-34990
"  SKU",216373,1-34991
"  SKU",216374,1-34992
"  Rule",327051,1-34986
"  Rule",327052,1-34987
"  Rule",327053,1-34989
"  Rule",327054,1-34990
"  Rule",327055,1-34991
"  Rule",327056,1-34992
Product,175506,2-34988
Product,175507,2-10287
Product,175508,2-34822
Product,175509,2-34823
Product,175510,2-10256
Product,175511,2-34820
Product,175512,2-34824
Product,175513,2-10257
Product,175514,2-34818
Product,175515,2-34821
Product,175516,2-34819
Product,175517,0-10274
"  SKU",216375,1-10274
"  SKU",216376,1-10275
"  SKU",216377,1-10277
"  SKU",216378,1-10278
"  Rule",327057,1-10274
"  Rule",327058,1-10275
"  Rule",327059,1-10277
"  Rule",327060,1-10278
Product,175518,0-10258
"  SKU",216379,1-10258
"  SKU",216380,1-10259
"  Rule",327061,1-10258
"  Rule",327062,1-10259
Product,175519,2-34827
Product,175520,2-10286
Product,175521,2-34826
Product,175522,2-34828
Product,175523,2-10260
